City,Date,AQI,Range,Air quality level,PM2.5,PM10,SO2,CO,NO2,O3
台州,2018-03,56,34~88,良,31,56,6,0.639,28,93
台州,2018-04,75,34~138,良,33,77,7,0.564,24,113
泰州,2013-12,179,69~368,中度污染,142,204,55,1.763,28,45
泰州,2014-01,146,53~272,轻度污染,112,164,38,1.935,23,47
泰州,2014-02,91,24~197,良,67,91,23,1.657,12,51
泰州,2014-03,108,50~243,轻度污染,78,130,33,1.658,20,60
泰州,2014-04,88,41~182,良,64,102,31,1.287,17,80
泰州,2014-05,114,52~293,轻度污染,83,155,35,1.323,25,121
泰州,2014-06,107,39~226,轻度污染,80,115,26,1.133,21,100
泰州,2014-07,88,39~184,良,63,86,24,0.974,18,94
泰州,2014-08,72,26~168,良,53,70,24,0.874,17,77
泰州,2014-09,62,29~116,良,44,60,27,0.72,17,71
泰州,2014-10,86,57~144,良,62,101,31,0.713,31,87
泰州,2014-11,104,38~207,轻度污染,78,119,32,1.03,33,72
泰州,2014-12,112,63~186,轻度污染,83,134,44,1.168,39,47
泰州,2015-01,134,43~264,轻度污染,101,153,39,1.23,38,46
泰州,2015-02,99,32~211,良,73,116,27,0.904,25,58
泰州,2015-03,86,35~154,良,60,103,26,0.961,27,74
泰州,2015-04,85,42~181,良,59,100,27,0.897,34,107
泰州,2015-05,84,49~142,良,51,87,25,0.8,25,131
泰州,2015-06,102,43~189,轻度污染,54,91,26,0.86,29,156
泰州,2015-07,82,40~182,良,48,78,14,0.723,24,123
泰州,2015-08,79,26~161,良,37,74,18,0.858,20,126
泰州,2015-09,74,52~160,良,35,68,20,0.873,23,128
泰州,2015-10,95,51~228,良,64,119,26,1.194,36,131
泰州,2015-11,82,31~208,良,57,100,19,1.04,35,72
泰州,2015-12,122,63~238,轻度污染,89,151,29,1.194,51,56
泰州,2016-01,110,41~219,轻度污染,80,132,27,1.135,40,75
泰州,2016-02,115,39~212,轻度污染,85,136,26,1.431,36,88
泰州,2016-03,105,46~225,轻度污染,74,143,29,1.106,44,101
泰州,2016-04,89,50~152,良,58,119,16,1.02,39,109
泰州,2016-05,85,47~208,良,46,99,15,0.842,29,120
泰州,2016-06,75,47~163,良,39,75,15,0.84,24,117
泰州,2016-07,83,34~195,良,39,70,13,0.729,19,125
泰州,2016-08,73,29~165,良,25,48,12,0.594,14,122
泰州,2016-09,83,31~171,良,41,69,17,0.797,19,130
泰州,2016-10,51,29~83,良,30,48,13,0.774,22,86
泰州,2016-11,84,40~221,良,59,89,20,1.123,49,90
泰州,2016-12,107,34~206,轻度污染,79,114,21,1.171,51,82
泰州,2017-01,97,37~236,良,70,99,15,1.097,36,80
泰州,2017-02,107,44~183,轻度污染,79,107,19,1.143,47,92
泰州,2017-03,82,44~152,良,59,87,17,0.916,40,110
泰州,2017-04,103,44~154,轻度污染,57,89,21,1.003,40,149
泰州,2017-05,110,39~201,轻度污染,48,97,17,0.961,33,161
泰州,2017-06,102,43~202,轻度污染,47,77,10,0.967,25,153
泰州,2017-07,79,36~177,良,33,61,8,0.748,29,125
泰州,2017-08,69,33~124,良,28,52,7,0.761,21,117
泰州,2017-09,64,33~149,良,34,56,8,0.75,24,109
泰州,2017-10,56,27~114,良,34,57,9,0.665,26,87
泰州,2017-11,83,35~159,良,59,99,14,0.96,50,72
泰州,2017-12,110,49~266,轻度污染,81,121,18,1.226,57,53
泰州,2018-01,114,29~241,轻度污染,85,113,14,1.313,45,64
泰州,2018-02,89,34~202,良,63,97,13,0.839,39,83
泰州,2018-03,86,42~148,良,61,90,13,0.942,43,106
泰州,2018-04,93,43~152,良,47,106,13,0.764,39,134
文登,2013-12,116,116~116,轻度污染,80,181,50,1.7,19,42
文登,2014-01,122,36~328,轻度污染,93,112,34,1.755,12,67
文登,2014-02,95,39~188,良,67,78,27,1.461,10,86
文登,2014-03,85,42~139,良,56,94,25,1.752,22,107
文登,2014-04,79,53~110,良,40,82,21,1.58,23,128
文登,2014-05,86,48~171,良,47,84,20,1.052,21,137
文登,2014-06,84,50~150,良,38,46,16,0.893,13,136
文登,2014-07,95,38~180,良,41,55,16,0.797,9,150
文登,2014-08,88,31~153,良,41,52,19,0.632,15,144
文登,2014-09,65,37~99,良,30,40,20,0.787,20,117
文登,2014-10,68,43~120,良,40,52,23,0.861,24,109
文登,2014-11,90,34~217,良,64,75,34,1.08,31,69
文登,2014-12,86,28~247,良,57,89,42,1.21,28,47
文登,2015-01,76,26~266,良,54,71,31,1.303,28,48
文登,2015-02,77,30~181,良,49,82,26,1.125,20,55
文登,2015-03,68,32~131,良,41,78,21,1.177,23,69
文登,2015-04,61,35~112,良,33,65,19,0.86,22,95
文登,2015-05,65,43~129,良,24,51,19,1.048,20,114
文登,2015-06,79,45~138,良,28,46,16,0.76,14,134
文登,2015-07,54,25~98,良,21,33,18,0.713,12,98
文登,2015-08,77,23~150,良,33,46,14,0.823,15,127
文登,2015-09,70,42~105,良,21,35,19,0.833,20,123
文登,2015-10,66,31~122,良,30,52,19,0.839,19,110
文登,2015-11,61,28~129,良,41,57,22,1.027,23,74
文登,2015-12,90,25~263,良,65,93,32,1.423,34,51
文登,2016-01,75,34~203,良,51,76,29,1.003,30,66
文登,2016-02,61,32~138,良,39,65,19,0.962,20,78
文登,2016-03,67,36~146,良,39,77,15,0.913,20,97
文登,2016-04,92,47~226,良,42,104,15,0.943,20,128
文登,2016-05,93,45~149,良,33,65,14,0.613,20,148
文登,2016-06,78,0~139,良,24,41,11,0.523,12,131
文登,2016-07,62,31~104,良,22,38,10,0.523,10,112
文登,2016-08,48,22~80,优,16,33,12,0.594,14,88
文登,2016-09,63,35~97,良,25,46,10,0.807,15,114
文登,2016-10,52,31~96,良,26,46,7,0.687,18,94
文登,2016-11,61,30~120,良,40,66,10,0.787,25,72
文登,2016-12,68,34~172,良,46,66,12,0.977,28,73
文登,2017-01,71,34~183,良,47,65,11,1.045,25,82
文登,2017-02,66,42~179,良,38,57,9,0.8,20,102
文登,2017-03,73,48~117,良,36,70,10,0.652,24,126
文登,2017-04,90,53~142,良,28,70,9,0.633,20,145
文登,2017-05,82,39~154,良,24,69,7,0.506,13,131
文登,2017-06,68,36~150,良,18,40,6,0.46,13,119
文登,2017-07,61,27~111,良,24,48,8,0.623,11,108
文登,2017-08,59,19~145,良,14,23,4,0.584,11,106
文登,2017-09,88,43~155,良,21,42,6,0.67,14,145
文登,2017-10,58,25~115,良,18,43,6,0.661,21,106
文登,2017-11,50,31~100,良,21,50,7,0.753,22,80
文登,2017-12,55,26~93,良,31,62,10,0.952,29,65
文登,2018-01,57,30~112,良,31,66,10,1.016,33,66
文登,2018-02,59,39~122,良,29,55,8,0.754,19,96
文登,2018-03,68,39~128,良,32,57,6,0.713,24,119
文登,2018-04,76,51~137,良,25,66,6,0.62,21,126
潍坊,2013-12,170,65~329,中度污染,131,215,153,1.727,64,47
潍坊,2014-01,170,55~324,中度污染,131,207,106,1.739,51,54
潍坊,2014-02,117,41~231,轻度污染,84,129,62,1.354,35,88
潍坊,2014-03,131,74~226,轻度污染,92,182,69,1.287,42,121
潍坊,2014-04,111,56~234,轻度污染,68,146,51,0.9,35,150
潍坊,2014-05,130,72~207,轻度污染,56,147,47,0.845,33,188
潍坊,2014-06,122,65~173,轻度污染,56,108,31,0.783,27,181
潍坊,2014-07,129,56~206,轻度污染,59,118,30,0.742,27,190
潍坊,2014-08,114,48~202,轻度污染,58,110,33,0.79,32,169
潍坊,2014-09,99,42~169,良,67,119,30,0.893,35,128
潍坊,2014-10,97,40~182,良,68,126,32,0.806,39,117
潍坊,2014-11,139,60~266,轻度污染,104,181,69,1.36,56,66
潍坊,2014-12,131,64~229,轻度污染,94,174,115,1.377,57,48
潍坊,2015-01,123,46~252,轻度污染,90,158,92,1.3,49,58
潍坊,2015-02,115,52~228,轻度污染,81,148,81,1.25,40,86
潍坊,2015-03,116,56~319,轻度污染,72,169,53,1.084,39,113
潍坊,2015-04,105,63~180,轻度污染,63,136,30,0.773,29,147
潍坊,2015-05,104,62~160,轻度污染,55,125,25,0.713,27,156
潍坊,2015-06,121,57~198,轻度污染,48,113,23,0.673,23,182
潍坊,2015-07,97,47~186,良,46,95,18,0.648,23,153
潍坊,2015-08,103,49~174,轻度污染,55,105,24,0.79,30,155
潍坊,2015-09,90,46~178,良,49,96,26,0.857,33,140
潍坊,2015-10,112,58~227,轻度污染,78,148,35,1,41,122
潍坊,2015-11,108,35~285,轻度污染,80,118,38,1.223,38,62
潍坊,2015-12,185,45~375,中度污染,145,204,80,1.742,55,46
潍坊,2016-01,128,47~297,轻度污染,96,148,81,1.442,47,53
潍坊,2016-02,98,35~193,良,70,120,70,1.1,35,79
潍坊,2016-03,103,55~167,轻度污染,67,145,42,0.919,37,116
潍坊,2016-04,113,61~269,轻度污染,68,163,32,0.763,33,140
潍坊,2016-05,110,60~168,轻度污染,56,129,27,0.719,33,157
潍坊,2016-06,112,61~156,轻度污染,44,99,18,0.67,23,172
潍坊,2016-07,82,38~140,良,37,75,14,0.597,20,135
潍坊,2016-08,69,39~126,良,34,76,21,0.726,27,112
潍坊,2016-09,93,42~176,良,54,108,27,0.897,34,141
潍坊,2016-10,81,49~137,良,53,101,24,0.89,35,95
潍坊,2016-11,114,43~199,轻度污染,81,148,40,1.173,48,61
潍坊,2016-12,151,43~378,中度污染,114,174,53,1.519,53,48
潍坊,2017-01,150,45~302,轻度污染,114,175,55,1.616,48,51
潍坊,2017-02,122,54~247,轻度污染,88,142,50,1.136,40,82
潍坊,2017-03,91,54~198,良,63,118,30,0.913,39,109
潍坊,2017-04,93,60~145,良,55,121,20,0.75,34,134
潍坊,2017-05,126,51~232,轻度污染,50,139,17,0.584,27,167
潍坊,2017-06,116,59~206,轻度污染,40,97,15,0.59,26,174
潍坊,2017-07,88,45~180,良,42,86,12,0.642,21,138
潍坊,2017-08,81,35~153,良,31,64,11,0.652,22,132
潍坊,2017-09,98,48~149,良,42,94,15,0.71,30,154
潍坊,2017-10,86,32~188,良,53,109,15,0.881,41,99
潍坊,2017-11,97,55~179,良,60,135,24,1.04,46,71
潍坊,2017-12,113,64~223,轻度污染,79,146,35,1.348,50,57
潍坊,2018-01,131,51~397,轻度污染,97,164,38,1.455,48,55
潍坊,2018-02,95,51~175,良,64,118,27,1.089,30,81
潍坊,2018-03,96,51~199,良,63,124,18,0.919,33,115
潍坊,2018-04,101,49~175,轻度污染,52,143,15,0.844,30,127
瓦房店,2013-12,118,118~118,轻度污染,47,185,90,0.4,55,34
瓦房店,2014-01,99,35~242,良,72,89,92,0.771,36,42
瓦房店,2014-02,117,46~268,轻度污染,87,83,95,0.793,31,61
瓦房店,2014-03,99,51~205,良,71,84,57,0.584,27,79
瓦房店,2014-04,92,46~199,良,63,99,18,0.443,23,100
瓦房店,2014-05,74,47~156,良,39,76,10,0.329,19,115
瓦房店,2014-06,81,45~213,良,48,62,7,0.383,15,119
瓦房店,2014-07,87,38~200,良,55,61,5,0.51,16,121
瓦房店,2014-08,79,31~177,良,46,70,7,0.5,15,122
瓦房店,2014-09,70,45~139,良,41,68,10,0.483,20,106
瓦房店,2014-10,101,40~331,轻度污染,72,89,16,0.539,21,91
瓦房店,2014-11,125,44~338,轻度污染,93,86,86,0.9,45,46
瓦房店,2014-12,90,30~365,良,64,68,94,0.745,32,29
瓦房店,2015-01,97,30~228,良,72,69,113,0.813,33,24
瓦房店,2015-02,111,49~359,轻度污染,75,91,88,1.161,29,30
瓦房店,2015-03,97,49~189,良,69,85,57,0.768,26,37
瓦房店,2015-04,88,38~202,良,60,79,19,0.327,26,59
瓦房店,2015-05,65,34~116,良,42,70,12,0.306,23,73
瓦房店,2015-06,63,43~109,良,43,49,5,0.26,16,92
瓦房店,2015-07,54,29~96,良,31,46,3,0.271,18,89
瓦房店,2015-08,67,38~133,良,41,61,3,0.41,19,100
瓦房店,2015-09,65,34~112,良,37,63,7,0.463,30,107
瓦房店,2015-10,84,30~180,良,56,83,11,0.461,35,82
瓦房店,2015-11,142,55~490,轻度污染,111,110,85,0.79,48,45
瓦房店,2015-12,125,49~256,轻度污染,92,97,84,1.029,46,35
瓦房店,2016-01,99,53~282,良,66,83,101,0.768,41,38
瓦房店,2016-02,86,51~286,良,57,92,84,0.597,33,48
瓦房店,2016-03,96,42~222,良,65,109,52,0.545,35,60
瓦房店,2016-04,92,44~412,良,51,117,13,0.38,30,91
瓦房店,2016-05,76,41~119,良,46,76,10,0.361,28,120
瓦房店,2016-06,78,37~174,良,44,63,6,0.413,20,126
瓦房店,2016-07,62,29~134,良,36,56,3,0.423,17,94
瓦房店,2016-08,55,30~92,良,25,49,5,0.597,19,97
瓦房店,2016-09,63,32~122,良,37,62,6,0.453,23,103
瓦房店,2016-10,69,29~147,良,46,67,10,0.652,32,73
瓦房店,2016-11,87,38~220,良,60,95,57,1.067,42,50
瓦房店,2016-12,98,30~240,良,71,93,56,1.274,43,36
瓦房店,2017-01,113,42~500,轻度污染,79,135,63,1.055,41,35
瓦房店,2017-02,89,47~204,良,62,94,48,0.825,34,38
瓦房店,2017-03,88,44~189,良,60,93,35,0.626,37,68
瓦房店,2017-04,79,50~143,良,42,98,10,0.393,29,99
瓦房店,2017-05,91,43~378,良,35,95,6,0.277,20,126
瓦房店,2017-06,86,42~204,良,39,60,6,0.323,21,135
瓦房店,2017-07,65,32~99,良,35,54,3,0.41,16,102
瓦房店,2017-08,45,21~87,优,20,37,3,0.306,14,78
瓦房店,2017-09,65,42~117,良,34,58,5,0.6,18,110
瓦房店,2017-10,63,33~153,良,40,63,10,0.613,25,76
瓦房店,2017-11,61,24~139,良,38,64,24,0.62,29,57
瓦房店,2017-12,75,32~172,良,53,72,36,0.948,36,48
瓦房店,2018-01,69,40~198,良,45,71,30,0.874,37,56
瓦房店,2018-02,93,37~276,良,66,95,33,0.793,34,77
瓦房店,2018-03,82,45~182,良,58,79,17,0.661,30,95
瓦房店,2018-04,71,45~114,良,35,79,6,0.392,22,107
威海,2013-12,72,29~216,良,47,80,40,0.853,38,61
威海,2014-01,88,32~224,良,58,94,40,0.981,32,70
威海,2014-02,73,40~144,良,46,75,29,0.896,26,92
威海,2014-03,95,55~205,良,56,102,24,0.826,30,126
威海,2014-04,88,64~154,良,47,84,19,0.61,32,139
威海,2014-05,97,53~168,良,39,90,18,0.568,28,153
威海,2014-06,83,49~127,良,36,59,14,0.503,21,136
威海,2014-07,85,43~136,良,39,65,15,0.548,20,140
威海,2014-08,86,35~145,良,33,57,19,0.529,17,141
威海,2014-09,72,38~131,良,21,44,15,0.4,20,125
威海,2014-10,74,40~120,良,31,65,15,0.39,23,124
威海,2014-11,74,43~187,良,47,80,23,0.63,29,88
威海,2014-12,64,31~204,良,37,72,25,0.597,25,64
威海,2015-01,70,31~246,良,44,74,23,0.674,27,67
威海,2015-02,78,40~272,良,45,91,21,0.571,23,85
威海,2015-03,77,42~150,良,44,96,17,0.629,29,102
威海,2015-04,88,45~202,良,39,79,11,0.55,24,140
威海,2015-05,73,46~113,良,28,64,12,0.461,22,125
威海,2015-06,71,41~131,良,33,60,12,0.483,15,123
威海,2015-07,53,31~92,良,26,49,12,0.452,19,92
威海,2015-08,76,41~142,良,33,60,12,0.642,15,125
威海,2015-09,69,41~101,良,21,41,14,0.473,18,122
威海,2015-10,69,34~126,良,33,64,15,0.513,20,110
威海,2015-11,62,31~144,良,43,59,18,0.617,22,74
威海,2015-12,89,28~281,良,64,91,30,0.903,35,56
威海,2016-01,68,29~227,良,44,71,27,0.839,35,60
威海,2016-02,57,31~119,良,34,62,22,0.855,28,73
威海,2016-03,73,38~164,良,41,85,17,0.742,27,103
威海,2016-04,96,53~354,良,47,119,18,0.693,30,119
威海,2016-05,89,45~166,良,37,73,16,0.54,28,142
威海,2016-06,78,32~131,良,27,47,10,0.413,15,132
威海,2016-07,56,32~87,良,27,42,9,0.403,13,100
威海,2016-08,53,0~207,良,20,36,8,0.448,13,92
威海,2016-09,56,0~107,良,25,42,10,0.483,13,101
威海,2016-10,48,29~88,优,23,48,8,0.51,17,85
威海,2016-11,59,29~120,良,38,67,14,0.63,20,67
威海,2016-12,64,30~168,良,43,63,15,0.723,24,67
威海,2017-01,64,30~193,良,41,62,16,0.774,21,69
威海,2017-02,61,36~158,良,36,62,14,0.661,17,86
威海,2017-03,67,40~122,良,42,74,17,0.774,29,100
威海,2017-04,77,46~166,良,37,88,14,0.673,26,112
威海,2017-05,85,44~213,良,28,85,12,0.526,18,124
威海,2017-06,79,32~195,良,24,48,11,0.44,13,131
威海,2017-07,71,36~140,良,27,42,10,0.59,11,122
威海,2017-08,59,23~144,良,15,30,8,0.532,11,105
威海,2017-09,88,47~169,良,22,47,9,0.593,13,144
威海,2017-10,53,28~95,良,19,38,8,0.481,16,99
威海,2017-11,53,29~117,良,22,53,8,0.48,17,84
威海,2017-12,57,29~115,良,33,62,11,0.642,22,68
威海,2018-01,63,30~155,良,36,67,11,0.677,26,70
威海,2018-02,59,37~142,良,32,56,8,0.554,13,93
威海,2018-03,74,39~140,良,36,61,9,0.645,22,122
威海,2018-04,83,52~165,良,28,74,9,0.56,21,133
乌海,2014-12,63,63~63,良,37,75,76,0.9,39,62
乌海,2015-01,110,55~233,轻度污染,73,156,113,1.51,42,64
乌海,2015-02,110,50~201,轻度污染,61,155,68,1.071,26,83
乌海,2015-03,106,42~365,轻度污染,52,155,73,1.21,24,99
乌海,2015-04,94,49~228,良,50,132,56,0.817,24,108
乌海,2015-05,96,58~176,良,47,136,50,0.755,21,118
乌海,2015-06,97,53~282,良,40,117,31,0.747,17,130
乌海,2015-07,85,55~118,良,38,93,45,0.613,19,135
乌海,2015-08,73,43~150,良,38,90,44,0.681,18,109
乌海,2015-09,81,44~147,良,51,95,56,0.8,25,100
乌海,2015-10,97,44~169,良,60,141,65,1.023,34,87
乌海,2015-11,94,38~178,良,63,125,54,1.133,31,51
乌海,2015-12,126,34~244,轻度污染,81,169,96,1.526,39,56
乌海,2016-01,73,35~203,良,47,82,57,1.119,29,63
乌海,2016-02,105,38~324,轻度污染,60,121,75,1.117,24,78
乌海,2016-03,104,40~296,轻度污染,50,142,52,0.819,25,97
乌海,2016-04,89,57~136,良,41,124,64,0.757,26,114
乌海,2016-05,102,41~357,轻度污染,50,136,47,0.545,21,116
乌海,2016-06,83,55~122,良,31,83,33,0.57,20,132
乌海,2016-07,80,46~137,良,37,77,33,0.6,20,133
乌海,2016-08,69,39~109,良,35,65,26,0.735,19,114
乌海,2016-09,72,46~105,良,40,86,67,1.01,32,107
乌海,2016-10,85,51~310,良,44,114,55,1.187,35,82
乌海,2016-11,96,44~155,良,57,140,76,1.347,41,71
乌海,2016-12,102,55~214,轻度污染,66,146,85,1.506,42,48
乌海,2017-01,89,36~193,良,55,123,73,1.206,33,58
乌海,2017-02,86,31~165,良,54,118,87,1.325,38,61
乌海,2017-03,73,29~179,良,41,94,50,1.042,31,78
乌海,2017-04,89,46~191,良,42,127,48,0.763,27,99
乌海,2017-05,139,48~500,轻度污染,61,204,40,0.8,28,127
乌海,2017-06,100,60~151,良,36,97,43,0.73,26,155
乌海,2017-07,90,54~136,良,39,81,36,0.842,24,145
乌海,2017-08,75,53~119,良,31,72,39,0.965,25,127
乌海,2017-09,85,44~124,良,39,110,67,1.083,36,116
乌海,2017-10,80,27~150,良,47,107,42,1.135,35,73
乌海,2017-11,84,41~145,良,42,117,48,1.097,35,75
乌海,2017-12,80,37~172,良,44,110,44,1.216,38,71
乌海,2018-01,76,47~118,良,40,99,26,0.968,29,68
乌海,2018-02,97,38~500,良,47,120,38,1.075,26,88
乌海,2018-03,114,61~228,轻度污染,55,173,56,1.152,35,103
乌海,2018-04,139,60~399,轻度污染,52,191,43,0.896,29,125
芜湖,2013-12,151,151~151,中度污染,116,202,82,1.3,64,49
芜湖,2014-01,165,65~351,中度污染,128,177,48,1.139,44,46
芜湖,2014-02,99,23~245,良,74,92,34,0.957,29,44
芜湖,2014-03,84,47~122,良,60,110,18,1.152,22,35
芜湖,2014-04,82,51~125,良,57,107,14,1.007,18,57
芜湖,2014-05,121,57~218,轻度污染,87,159,19,1.103,24,57
芜湖,2014-06,114,57~214,轻度污染,86,124,48,1.037,19,72
芜湖,2014-07,85,26~167,良,62,88,36,0.823,23,60
芜湖,2014-08,66,28~112,良,45,77,16,0.858,21,39
芜湖,2014-09,62,30~103,良,42,68,11,1.017,21,34
芜湖,2014-10,73,38~131,良,53,70,17,1.184,31,48
芜湖,2014-11,67,24~145,良,49,56,15,1.6,34,38
芜湖,2014-12,92,50~136,良,68,93,29,1.339,36,26
芜湖,2015-01,117,36~220,轻度污染,88,126,27,1.516,29,48
芜湖,2015-02,78,24~174,良,57,84,14,1.264,19,45
芜湖,2015-03,62,23~163,良,43,63,16,1.165,22,40
芜湖,2015-04,65,38~94,良,46,68,12,1.22,21,32
芜湖,2015-05,82,46~158,良,60,88,24,0.89,40,49
芜湖,2015-06,56,27~89,良,34,64,14,0.89,35,29
芜湖,2015-07,50,32~103,优,32,50,12,0.665,21,29
芜湖,2015-08,62,43~99,良,38,57,22,0.706,43,63
芜湖,2015-09,66,38~92,良,44,67,20,0.68,42,64
芜湖,2015-10,101,52~195,轻度污染,73,110,25,0.842,54,68
芜湖,2015-11,91,49~152,良,64,88,23,1.117,53,66
芜湖,2015-12,142,69~298,轻度污染,108,151,24,1.3,61,58
芜湖,2016-01,121,53~290,轻度污染,90,125,25,1.232,52,66
芜湖,2016-02,80,46~142,良,54,79,28,1.269,43,87
芜湖,2016-03,86,48~122,良,58,85,31,1.435,53,90
芜湖,2016-04,63,37~107,良,41,67,15,1.227,37,71
芜湖,2016-05,80,38~156,良,58,87,18,0.977,40,86
芜湖,2016-06,64,40~128,良,40,61,19,0.717,36,71
芜湖,2016-07,53,33~72,良,31,43,23,0.726,37,65
芜湖,2016-08,52,39~78,良,25,39,21,0.745,25,90
芜湖,2016-09,72,44~120,良,36,58,17,0.83,32,123
芜湖,2016-10,70,46~107,良,46,67,15,0.858,42,97
芜湖,2016-11,98,49~173,良,71,109,21,1.33,59,82
芜湖,2016-12,120,62~202,轻度污染,86,116,23,1.435,79,64
芜湖,2017-01,85,48~152,良,52,92,18,1.442,61,57
芜湖,2017-02,91,52~149,良,62,95,19,1.111,55,71
芜湖,2017-03,83,55~134,良,53,104,16,0.758,55,80
芜湖,2017-04,87,47~119,良,46,110,21,1.063,54,115
芜湖,2017-05,113,48~164,轻度污染,44,99,16,1.016,42,166
芜湖,2017-06,97,39~183,良,35,62,12,1.02,32,150
芜湖,2017-07,89,37~189,良,29,57,13,0.916,35,137
芜湖,2017-08,68,34~132,良,27,48,12,0.945,34,114
芜湖,2017-09,69,39~139,良,35,57,8,0.99,39,102
芜湖,2017-10,70,36~117,良,40,67,12,0.935,49,89
芜湖,2017-11,94,47~155,良,65,97,17,1.08,62,64
芜湖,2017-12,131,54~278,轻度污染,99,111,19,1.106,67,43
芜湖,2018-01,141,40~323,轻度污染,108,90,16,1.126,56,58
芜湖,2018-02,107,30~236,轻度污染,78,98,16,0.893,49,75
芜湖,2018-03,80,45~149,良,54,79,13,0.916,49,102
芜湖,2018-04,92,40~142,良,47,109,12,0.844,45,128
武汉,2013-12,225,77~351,重度污染,179,218,77,1.94,93,46
武汉,2014-01,229,93~337,重度污染,183,195,68,2.026,80,51
武汉,2014-02,122,37~279,轻度污染,93,82,33,1.304,46,53
武汉,2014-03,110,64~151,轻度污染,83,122,40,1.219,60,81
武汉,2014-04,87,37~184,良,63,96,29,1.097,53,101
武汉,2014-05,112,43~281,轻度污染,75,143,28,1.035,56,109
武汉,2014-06,119,32~274,轻度污染,83,127,24,1.087,44,154
武汉,2014-07,81,30~182,良,44,82,19,0.884,39,127
武汉,2014-08,78,47~127,良,44,73,18,0.971,36,124
武汉,2014-09,74,21~125,良,46,76,22,1.003,37,111
武汉,2014-10,123,31~229,轻度污染,91,140,30,1.223,60,119
武汉,2014-11,105,44~285,轻度污染,77,94,32,1.287,58,61
武汉,2014-12,114,73~250,轻度污染,84,126,42,1.271,63,54
武汉,2015-01,161,46~285,中度污染,123,138,36,1.58,74,47
武汉,2015-02,142,31~223,轻度污染,108,117,27,1.457,56,62
武汉,2015-03,94,33~204,良,68,98,24,1.135,49,74
武汉,2015-04,87,36~133,良,59,110,20,1.067,52,103
武汉,2015-05,101,45~174,轻度污染,65,112,15,1.023,45,137
武汉,2015-06,73,33~116,良,41,78,13,0.91,40,118
武汉,2015-07,76,43~143,良,36,68,10,0.768,33,126
武汉,2015-08,90,23~158,良,41,85,14,0.784,37,144
武汉,2015-09,92,46~146,良,47,88,19,0.927,41,143
武汉,2015-10,101,40~153,轻度污染,71,131,23,1.135,65,119
武汉,2015-11,78,30~129,良,57,80,18,1.243,46,37
武汉,2015-12,146,55~334,轻度污染,109,157,21,1.297,58,36
武汉,2016-01,144,80~249,轻度污染,107,141,21,1.352,51,40
武汉,2016-02,113,43~228,轻度污染,80,123,20,1.083,46,86
武汉,2016-03,115,39~202,轻度污染,84,136,19,1.055,58,94
武汉,2016-04,76,42~111,良,47,89,11,1.007,50,102
武汉,2016-05,76,42~122,良,44,86,8,0.819,41,109
武汉,2016-06,69,33~114,良,31,64,6,0.753,38,110
武汉,2016-07,70,29~128,良,24,57,5,0.668,31,115
武汉,2016-08,86,27~137,良,34,78,7,0.839,34,137
武汉,2016-09,94,34~163,良,45,99,12,0.807,45,145
武汉,2016-10,60,32~113,良,35,59,8,1.058,41,56
武汉,2016-11,84,28~182,良,61,93,11,1.233,52,42
武汉,2016-12,123,62~186,轻度污染,93,123,14,1.416,67,43
武汉,2017-01,120,45~232,轻度污染,89,120,14,1.335,54,52
武汉,2017-02,102,55~215,轻度污染,73,102,14,1.246,57,67
武汉,2017-03,94,42~273,良,64,102,12,1.1,58,75
武汉,2017-04,81,37~104,良,44,96,11,1.06,53,100
武汉,2017-05,103,35~500,轻度污染,48,119,8,0.952,50,127
